SpecID,PassNonPass,IOCOrder,BLFamilyLatin,BLFamilyEnglish,BLFamSequID,Taxo,Scientific,Species,English,Diet-Inv,Diet-Vend,Diet-Vect,Diet-Vfish,Diet-Vunk,Diet-Scav,Diet-Fruit,Diet-Nect,Diet-Seed,Diet-PlantO,Diet-5Cat,Diet-Source,Diet-Certainty,Diet-EnteredBy,ForStrat-watbelowsurf,ForStrat-wataroundsurf,ForStrat-ground,ForStrat-understory,ForStrat-midhigh,ForStrat-canopy,ForStrat-aerial,PelagicSpecialist,ForStrat-Source,ForStrat-SpecLevel,ForStrat-EnteredBy,Nocturnal,BodyMass-Value,BodyMass-Source,BodyMass-SpecLevel,BodyMass-Comment,Record-Comment
2356,Nonpasseriformes,Apodiformes,Apodidae,Swifts,77,BL3,Collocalia hirundinacea,Collocalia_hirundinacea,Mountain Swiftlet,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,D1,Hamish,0,0,0,0,0,0,100,0,Ref_5,1,Other,0,10.1,Dunning08,1,,
2357,Nonpasseriformes,Apodiformes,Apodidae,Swifts,77,BL3,Collocalia spodiopygia,Collocalia_spodiopygia,White-rumped Swiftlet,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,A,Hamish,0,0,0,0,0,0,100,0,Ref_5,1,Christian,0,8.03,Dunning08,1,,
2358,Nonpasseriformes,Apodiformes,Apodidae,Swifts,77,IOC27,Collocalia terraereginae,Collocalia_terraereginae,Australian Swiftlet,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,A,Hamish,0,0,0,0,0,0,100,0,Ref_5,1,Christian,0,12,Dunning08,1,,
2360,Nonpasseriformes,Apodiformes,Apodidae,Swifts,77,BL3,Collocalia brevirostris,Collocalia_brevirostris,Himalayan Swiftlet,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,A,Hamish,0,0,0,20,0,0,80,0,Ref_5,1,Other,0,13.42,Dunning08,1,,
2363,Nonpasseriformes,Apodiformes,Apodidae,Swifts,77,BL3,Collocalia whiteheadi,Collocalia_whiteheadi,Whitehead's Swiftlet,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,D1,Hamish,0,0,0,0,0,0,100,0,Ref_5,1,Christian,0,14,Dunning08,1,,
2364,Nonpasseriformes,Apodiformes,Apodidae,Swifts,77,BL3,Collocalia nuditarsus,Collocalia_nuditarsus,Bare-legged Swiftlet,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,D1,Hamish,0,0,0,0,0,0,100,0,Ref_5,1,Christian,0,13.35,GenAvg,0,,
2365,Nonpasseriformes,Apodiformes,Apodidae,Swifts,77,BL3,Collocalia orientalis,Collocalia_orientalis,Mayr's Swiftlet,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,D1,Hamish,0,0,0,0,0,0,100,0,Ref_5,1,Christian,0,13.35,GenAvg,0,,
2366,Nonpasseriformes,Apodiformes,Apodidae,Swifts,77,BL3,Collocalia salangana,Collocalia_salangana,Mossy-nest Swiftlet,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,A,Hamish,0,0,0,0,20,20,60,0,Ref_5,1,Other,0,11.3,Dunning08,1,,
2369,Nonpasseriformes,Apodiformes,Apodidae,Swifts,77,BL3,Collocalia vanikorensis,Collocalia_vanikorensis,Uniform Swiftlet,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,A,Hamish,0,0,0,0,30,0,70,0,Ref_5,1,Christian,0,10.7,Dunning08,1,,
2370,Nonpasseriformes,Apodiformes,Apodidae,Swifts,77,BL3,Collocalia pelewensis,Collocalia_pelewensis,Palau Swiftlet,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,D1,Hamish,0,0,0,0,0,20,80,0,Ref_5,1,Christian,0,13.35,GenAvg,0,,
2371,Nonpasseriformes,Apodiformes,Apodidae,Swifts,77,BL3,Collocalia inquieta,Collocalia_inquieta,Micronesian Swiftlet,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,D1,Hamish,0,0,0,0,0,20,80,0,Ref_5,1,Christian,0,13.35,GenAvg,0,,
2372,Nonpasseriformes,Apodiformes,Apodidae,Swifts,77,BL3,Collocalia sawtelli,Collocalia_sawtelli,Atiu Swiftlet,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,D1,Hamish,0,0,0,0,20,60,20,0,Ref_5,1,Christian,0,8.6,Dunning08,1,,
2373,Nonpasseriformes,Apodiformes,Apodidae,Swifts,77,BL3,Collocalia bartschi,Collocalia_bartschi,Guam Swiftlet,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,D1,Hamish,0,0,0,0,0,20,80,0,Ref_5,1,Christian,0,7.4,Dunning08,1,,
2374,Nonpasseriformes,Apodiformes,Apodidae,Swifts,77,BL3,Collocalia leucophaea,Collocalia_leucophaea,Tahiti Swiftlet,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,D1,Hamish,0,0,0,0,0,20,80,0,Ref_5,1,Christian,0,13.35,GenAvg,0,,
2376,Nonpasseriformes,Apodiformes,Apodidae,Swifts,77,BL3,Collocalia maxima,Collocalia_maxima,Black-nest Swiftlet,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,A,Hamish,0,0,0,0,0,10,90,0,Ref_5,1,Christian,0,17,Dunning08,1,,
2377,Nonpasseriformes,Apodiformes,Apodidae,Swifts,77,BL3,Collocalia fuciphaga,Collocalia_fuciphaga,Edible-nest Swiftlet,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,A,Hamish,0,0,0,0,0,0,100,0,Ref_5,1,Christian,0,10.7,Dunning08,1,,
2379,Nonpasseriformes,Apodiformes,Apodidae,Swifts,77,BL3,Collocalia papuensis,Collocalia_papuensis,Papuan Swiftlet,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,D1,Hamish,0,0,0,0,30,0,70,0,Ref_5,1,Christian,0,19.9,Dunning08,1,,
2380,Nonpasseriformes,Apodiformes,Apodidae,Swifts,77,BL3,Mearnsia picina,Mearnsia_picina,Philippine Needletail,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,D1,Hamish,0,0,0,0,0,0,100,0,Ref_5,1,Christian,0,42.5,Dunning08,1,,
2381,Nonpasseriformes,Apodiformes,Apodidae,Swifts,77,BL3,Mearnsia novaeguineae,Mearnsia_novaeguineae,Papuan Needletail,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,A,Hamish,0,0,10,30,50,10,0,0,Ref_5,1,Christian,0,32.6,Dunning08,1,,
2382,Nonpasseriformes,Apodiformes,Apodidae,Swifts,77,BL3,Zoonavena grandidieri,Zoonavena_grandidieri,Malagasy Spinetail,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,A,Hamish,0,0,0,20,0,30,50,0,Ref_5,1,Other,0,10.5,GenAvg,0,,
2383,Nonpasseriformes,Apodiformes,Apodidae,Swifts,77,BL3,Zoonavena thomensis,Zoonavena_thomensis,Sao Tome Spinetail,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,A,Hamish,0,0,0,0,100,0,0,0,Ref_5,1,Christian,0,8,Dunning08,1,,
2384,Nonpasseriformes,Apodiformes,Apodidae,Swifts,77,BL3,Zoonavena sylvatica,Zoonavena_sylvatica,White-rumped Spinetail,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,A,Hamish,0,0,0,0,0,0,100,0,Ref_5,1,Christian,0,13,PrimScale,1,,
2385,Nonpasseriformes,Apodiformes,Apodidae,Swifts,77,BL3,Telacanthura ussheri,Telacanthura_ussheri,Mottled Spinetail,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,A,Hamish,0,0,0,0,0,0,100,0,Ref_5,1,Christian,0,32.61,Dunning08,1,,
2386,Nonpasseriformes,Apodiformes,Apodidae,Swifts,77,BL3,Telacanthura melanopygia,Telacanthura_melanopygia,Black Spinetail,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,B,Hamish,0,0,0,30,30,0,40,0,Ref_5,1,Christian,0,52,Dunning08,1,,
2387,Nonpasseriformes,Apodiformes,Apodidae,Swifts,77,BL3,Rhaphidura leucopygialis,Rhaphidura_leucopygialis,Silver-rumped Spinetail,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,D1,Hamish,0,0,0,0,0,0,100,0,Ref_5,1,Other,0,13.6,Dunning08,1,,
2388,Nonpasseriformes,Apodiformes,Apodidae,Swifts,77,BL3,Rhaphidura sabini,Rhaphidura_sabini,Sabine's Spinetail,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,A,Hamish,0,0,0,50,10,10,30,0,Ref_5,1,Other,0,16,Dunning08,1,,
2389,Nonpasseriformes,Apodiformes,Apodidae,Swifts,77,BL3,Neafrapus cassini,Neafrapus_cassini,Cassin's Spinetail,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,A,Hamish,0,0,20,0,0,0,80,0,Ref_5,1,Christian,0,39.97,Dunning08,1,,
2390,Nonpasseriformes,Apodiformes,Apodidae,Swifts,77,BL3,Neafrapus boehmi,Neafrapus_boehmi,Bat-like Spinetail,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,A,Hamish,0,0,0,0,0,0,100,0,Ref_5,1,Christian,0,14.42,Dunning08,1,,
2391,Nonpasseriformes,Apodiformes,Apodidae,Swifts,77,BL3,Hirundapus caudacutus,Hirundapus_caudacutus,White-throated Needletail,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,A,Hamish,0,0,0,0,0,0,100,0,Ref_5,1,Christian,0,95.5,Dunning08,1,,
2392,Nonpasseriformes,Apodiformes,Apodidae,Swifts,77,BL3,Hirundapus cochinchinensis,Hirundapus_cochinchinensis,Silver-backed Needletail,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,A,Hamish,0,0,40,0,0,0,60,0,Ref_5,1,Other,0,83.79,Dunning08,1,,
2393,Nonpasseriformes,Apodiformes,Apodidae,Swifts,77,BL3,Hirundapus giganteus,Hirundapus_giganteus,Brown-backed Needletail,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,A,Hamish,0,0,30,0,0,0,70,0,Ref_5,1,Other,0,127,Dunning08,1,,
2394,Nonpasseriformes,Apodiformes,Apodidae,Swifts,77,BL3,Hirundapus celebensis,Hirundapus_celebensis,Purple Needletail,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,A,Hamish,0,0,0,0,10,10,80,0,Ref_5,1,Other,0,180,Dunning08,1,,
2395,Nonpasseriformes,Apodiformes,Apodidae,Swifts,77,BL3,Chaetura spinicaudus,Chaetura_spinicaudus,Band-rumped Swift,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,A,Hamish,0,0,0,20,10,20,50,0,Ref_5,1,Other,0,15.69,Dunning08,1,,
2396,Nonpasseriformes,Apodiformes,Apodidae,Swifts,77,BL3,Chaetura egregia,Chaetura_egregia,Pale-rumped Swift,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,D1,Hamish,0,0,0,0,0,10,90,0,Ref_5,1,Christian,0,23.4,Dunning08,1,,
2397,Nonpasseriformes,Apodiformes,Apodidae,Swifts,77,BL3,Chaetura martinica,Chaetura_martinica,Lesser Antillean Swift,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,D1,Hamish,0,0,0,0,0,0,100,0,Ref_5,1,Christian,0,12.5,Dunning08,1,,
