"Species","PC1","PC2","PC3","Range_size","Diet.Inv","Diet.Vend","Diet.Vect","Diet.Vfish","Diet.Vunk","Diet.Scav","Diet.Fruit","Diet.Nect","Diet.Seed","Diet.PlantO","ForStrat.watbelowsurf","ForStrat.wataroundsurf","ForStrat.ground","ForStrat.understory","ForStrat.midhigh","ForStrat.canopy","ForStrat.aerial"
"Tangara_cyanoventris",-1.15017569956741,0.00503782536137093,0.0451532109572731,13.5727778876769,50,0,0,0,0,0,50,0,0,0,0,0,0,20,40,40,0
"Tangara_desmaresti",-0.950154671306047,0.0636424188667207,0.0460388129541359,13.0405619696839,40,0,0,0,0,0,60,0,0,0,0,0,0,0,20,60,20
"Tangara_gyrola",-1.04661306259141,0.0568447809803205,0.152508002830579,15.6699178882733,30,0,0,0,0,0,70,0,0,0,0,0,0,10,50,40,0
"Tangara_mexicana",-1.01232576576001,0.0114499940056232,0.123628523623248,15.9309316776797,50,0,0,0,0,0,50,0,0,0,0,0,0,30,30,40,0
"Tangara_preciosa",-0.767389499486524,0.042879093835418,0.00747074473515019,14.1918165077471,40,0,0,0,0,0,60,0,0,0,0,0,0,30,40,30,0
"Tangara_punctata",-1.33905914559382,-0.037571664499156,0.132401938907664,15.0464132762522,30,0,0,0,0,0,70,0,0,0,0,0,0,0,30,70,0
"Tangara_seledon",-1.0329892342626,-0.182220839095797,0.144706108680318,13.906979613625,20,0,0,0,0,0,80,0,0,0,0,0,0,0,40,60,0
"Tangara_velia",-1.00419487913273,0.0232743358927926,0.133299336805691,15.5543254531795,0,0,0,0,0,0,100,0,0,0,0,0,0,10,20,70,0
"Tanygnathus_lucionensis",2.3679511512203,-1.37041582493151,0.17270591426459,13.8604596414467,0,0,0,0,0,0,50,0,50,0,0,0,0,0,40,60,0
"Tanygnathus_sumatranus",2.53915567092533,-1.22727894104219,0.181634943922307,14.064371654475,0,0,0,0,0,0,100,0,0,0,0,0,0,40,40,20,0
"Tapera_naevia",0.329972866692733,0.224511534835267,-0.273939126572572,16.5163798882145,100,0,0,0,0,0,0,0,0,0,0,0,50,30,20,0,0
"Taraba_major",0.528570682816055,-0.396560530416765,0.0266690863026334,16.5096684540787,60,10,20,0,0,0,0,0,0,10,0,0,40,40,20,0,0
"Tarsiger_chrysaeus",-1.30924749020859,0.464568998799921,-0.187659715268758,14.1301229824213,100,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
"Tarsiger_cyanurus",-1.26217459083169,0.501349997630753,-0.265539073777172,15.4384552693162,80,0,0,0,0,0,10,0,10,0,0,0,50,50,0,0,0
"Tarsiger_hyperythrus",-1.42094413862031,0.54880250141952,-0.256340208543144,13.2797911969453,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
"Tchagra_australis",-0.363128717672517,0.0749622136566704,-0.0184202465921731,16.1654219961767,60,20,20,0,0,0,0,0,0,0,0,0,50,50,0,0,0
"Tchagra_senegalus",0.149047610385837,0.0806716155851533,0.0269908715309292,16.7151484901227,70,0,20,0,0,0,10,0,0,0,0,0,50,50,0,0,0
"Telophorus_sulfureopectus",-0.301502147404665,0.129359257874884,-0.25077184570099,16.2680471734791,90,0,0,0,0,0,10,0,0,0,0,0,0,0,70,30,0
"Telophorus_zeylonus",0.438028602987469,0.0256642008365457,-0.00200742868052353,14.5595410766747,70,0,10,0,0,0,10,0,10,0,0,0,50,50,0,0,0
"Tephrodornis_gularis",0.117838907803198,-0.368347266418568,-0.0655936968543912,15.816521341118,80,0,0,0,0,0,20,0,0,0,0,0,10,0,50,40,0
"Tephrodornis_pondicerianus",-0.476375052801981,-0.428063849470606,-0.125368812614397,15.603428157767,80,0,0,0,0,0,20,0,0,0,0,0,10,30,30,30,0
"Terenotriccus_erythrurus",-2.11196276558868,0.142129067585135,0.0726725167198791,16.0349399161761,100,0,0,0,0,0,0,0,0,0,0,0,0,30,70,0,0
"Terenura_maculata",-2.03892246853614,-0.0352213023310146,-0.0130952951042882,13.9729375231664,100,0,0,0,0,0,0,0,0,0,0,0,0,0,70,30,0
"Terpsiphone_atrocaudata",-0.489455837323837,-0.108141569974939,-0.32562064154014,14.2816727778821,100,0,0,0,0,0,0,0,0,0,0,0,0,20,20,30,30
"Terpsiphone_cinnamomea",-0.329423295614476,-0.45097874176268,-0.224665348475281,13.5885262247275,100,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0,0
"Terpsiphone_paradisi",0.0494320993348759,-0.212792431944487,-0.687948401951954,15.9663336005364,100,0,0,0,0,0,0,0,0,0,0,0,0,20,20,30,30
"Terpsiphone_viridis",-0.79083687753519,-0.155204974290234,-0.365953027636953,16.629320292224,80,0,0,0,0,0,20,0,0,0,0,0,0,0,20,80,0
"Tersina_viridis",-0.605820369404787,-0.0220370365458915,0.122537489465629,16.1725226170515,30,0,0,0,0,0,70,0,0,0,0,0,0,10,60,30,0
"Tesia_castaneocoronata",-2.18706211730911,0.364074602998878,0.191643252245762,14.8278049514589,100,0,0,0,0,0,0,0,0,0,0,0,0,60,40,0,0
"Tesia_cyaniventer",-1.94054939735274,-0.072405567383352,0.256146809061904,14.876379604378,100,0,0,0,0,0,0,0,0,0,0,0,40,40,20,0,0
"Tetrao_tetrix",2.67085129019822,0.560656077908532,0.564529598842946,16.6659812871282,10,0,0,0,0,0,10,0,10,70,0,0,100,0,0,0,0
"Tetrao_urogallus",4.14144841368607,0.128127737406921,0.444254883883722,16.4935459167269,0,0,0,0,0,0,10,0,0,90,0,0,100,0,0,0,0
"Tetrax_tetrax",2.29379630037335,0.851534156937561,0.506700536918503,15.2010832598673,40,0,0,0,0,0,0,0,30,30,0,0,80,20,0,0,0
"Thalurania_furcata",-2.47632719316218,-0.556289057635412,0.226712675105742,16.3232983226077,10,0,0,0,0,0,0,90,0,0,0,0,10,30,30,30,0
"Thalurania_glaucopis",-2.40921045981723,-0.630195571852782,0.309347596284534,14.4794984086008,10,0,0,0,0,0,0,90,0,0,0,0,0,60,40,0,0
"Thamnomanes_caesius",-0.812257662367005,-0.272944253282225,-0.14688154214131,15.7857496866762,100,0,0,0,0,0,0,0,0,0,0,0,0,10,90,0,0
"Thamnophilus_aethiops",-0.501120505246893,-0.259701187617427,0.0351156857766955,15.6220045402606,100,0,0,0,0,0,0,0,0,0,0,0,20,40,40,0,0
"Thamnophilus_amazonicus",-0.695017160379016,-0.305527010581897,-0.0733902979119742,15.7629216573394,100,0,0,0,0,0,0,0,0,0,0,0,0,10,90,0,0
"Thamnophilus_caerulescens",-0.742309451677826,-0.101655525276325,-0.0176627313657824,15.4627283009406,80,0,0,0,0,0,10,0,10,0,0,0,0,60,40,0,0
"Thamnophilus_doliatus",-0.378323125347255,-0.254491291159231,-0.0206165499762641,16.3814141278054,100,0,0,0,0,0,0,0,0,0,0,0,30,30,40,0,0
"Thamnophilus_nigrocinereus",-0.299723739557771,-0.301474336251197,0.0310828372331093,14.5944283193828,100,0,0,0,0,0,0,0,0,0,0,0,30,40,30,0,0
"Thamnophilus_palliatus",-0.479137537330043,-0.307554103322161,-0.0492647394647764,15.1166175151269,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
"Thamnophilus_ruficapillus",-0.707639424028528,0.0232594735866843,-0.131162213312603,14.633649014886,90,0,0,0,0,0,10,0,0,0,0,0,0,20,80,0,0
"Thamnophilus_torquatus",-0.786168213251199,-0.237270936443131,0.0779277581653935,15.2961101709913,100,0,0,0,0,0,0,0,0,0,0,0,40,40,10,10,0
"Thlypopsis_sordida",-1.12413498218413,0.0512338020911362,0.0299687030648704,15.9458350813985,50,0,0,0,0,0,30,0,20,0,0,0,0,0,70,30,0
"Thraupis_abbas",-0.0580710029547628,-0.0415143222876184,0.0896276728684279,13.9182791586251,50,0,0,0,0,0,50,0,0,0,0,0,10,0,30,60,0
"Thraupis_bonariensis",-0.113060143010922,-0.132887853255182,-0.0288393139603084,14.930900424889,0,0,0,0,0,0,80,0,10,10,0,0,0,30,30,40,0
"Thraupis_episcopus",-0.230772007681663,-0.142637228641546,0.0446306451376134,16.1004083091871,40,0,0,0,0,0,50,0,0,10,0,0,0,10,90,0,0
"Thraupis_ornata",-0.252641784101031,0.0228878155618697,-0.0647486277994489,13.4726945633018,20,0,0,0,0,0,80,0,0,0,0,0,10,10,20,60,0
"Thraupis_palmarum",-0.231384387589916,-0.0263280389753667,0.09181247796931,16.4462516424761,10,0,0,0,0,0,60,10,20,0,0,0,0,0,20,70,10
"Thraupis_sayaca",-0.214671860771871,-0.262346806972037,0.0174005182395564,15.8298994652675,10,0,0,0,0,0,50,0,40,0,0,0,10,0,20,70,0
"Threnetes_leucurus",-2.14894538308668,-0.849775183699613,0.318214305194281,15.6422481432461,10,0,0,0,0,0,0,90,0,0,0,0,0,100,0,0,0
"Thripias_namaquus",0.759426999445194,-0.47445038506682,0.170292095608221,16.1117505846431,90,0,10,0,0,0,0,0,0,0,0,0,20,20,40,20,0
"Thryomanes_bewickii",-1.63901789945089,0.10068627734212,-0.0461636924419478,15.3322754393788,80,0,0,0,0,0,20,0,0,0,0,0,50,50,0,0,0
"Thryothorus_coraya",-0.984603150029915,-0.0897368891981793,-0.00931707042301455,15.3377250429538,80,0,0,0,0,0,0,0,20,0,0,0,40,40,20,0,0
"Thryothorus_genibarbis",-0.9246414799394,-0.12110378348895,0.0537519709146659,15.8012538710672,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
"Thryothorus_leucotis",-1.00681747938119,-0.0197607814337546,0.0858527694400955,16.1167505945579,100,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0
"Thryothorus_longirostris",-0.673695671814182,-0.364468254979723,0.0523871984069159,14.5713059126965,100,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0
"Thryothorus_maculipectus",-1.08314857964542,-0.157802522504394,-0.0200769353302942,13.9939909145655,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
"Tiaris_fuliginosus",-1.03936776514751,-0.633746446634638,0.0513934816886596,14.5172387175172,0,0,0,0,0,0,0,0,90,10,0,0,100,0,0,0,0
"Tiaris_olivaceus",-1.67333262280688,-0.247527724097943,0.00787952806871894,14.692332491565,0,0,0,0,0,0,0,0,90,10,0,0,90,10,0,0,0
"Tichodroma_muraria",-0.645627274633765,0.105995093044357,-0.348817596427333,16.3842808280675,100,0,0,0,0,0,0,0,0,0,0,0,80,10,10,0,0
"Tickellia_hodgsoni",-2.16075880880336,0.088454380609877,-0.259710071977652,13.9405022755782,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
"Timalia_pileata",-1.00735629987185,0.109646986813737,-0.143359658804166,15.1098147696624,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
"Tinamus_guttatus",1.61471088655022,1.29878169008677,0.672966521337054,15.3512205215034,20,0,0,0,20,0,60,0,0,0,0,0,100,0,0,0,0
"Tinamus_major",2.01605325883983,1.44265405209729,0.66148655878522,16.0349399161761,20,0,10,0,0,0,40,0,30,0,0,0,100,0,0,0,0
"Tinamus_solitarius",2.45326118160622,1.63487193391471,0.504934735219975,14.2971769547657,20,0,0,0,0,0,40,0,20,20,0,0,100,0,0,0,0
"Tinamus_tao",2.65525893418051,1.45696605225119,0.555274466728171,15.413578369531,10,0,0,0,0,0,40,0,30,20,0,0,100,0,0,0,0
"Tityra_cayana",0.862745349468637,-0.688069248815784,0.0161383110705999,16.3890404749566,20,0,0,0,0,0,80,0,0,0,0,0,0,50,50,0,0
"Tityra_inquisitor",0.531653085948441,-0.848155082725934,-0.0656838165717205,16.4180551426412,20,0,0,0,0,0,80,0,0,0,0,0,0,0,100,0,0
"Tityra_semifasciata",0.938166143699886,-0.620610869390788,0.0657467496514181,16.044367594412,20,0,10,0,0,0,70,0,0,0,0,0,0,50,50,0,0
"Tockus_erythrorhynchus",2.55122130045001,-1.24397738618967,-0.43892678836859,16.2551020100086,40,20,30,0,0,0,10,0,0,0,0,0,60,20,20,0,0
"Tockus_leucomelas",2.88024504473494,-1.27369927882708,-0.405925660476886,14.7719765227701,80,10,0,0,0,0,10,0,0,0,0,0,70,30,0,0,0
"Todiramphus_chloris",1.07650491718931,-1.53274750144481,0.192109124637183,16.155875385208,80,0,10,10,0,0,0,0,0,0,10,30,40,20,0,0,0
"Todirostrum_chrysocrotaphum",-1.85266233332592,-0.602282518587658,0.149418112124043,15.413578369531,100,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0
"Todirostrum_cinereum",-1.83619935831151,-0.595974887159093,0.0465658354328503,16.2050080691689,90,0,0,0,0,0,10,0,0,0,0,0,0,33,33,33,0
"Todirostrum_maculatum",-1.68658971805847,-0.53237619827021,0.0190779797564734,15.500379800028,100,0,0,0,0,0,0,0,0,0,0,0,0,40,60,0,0
"Todirostrum_poliocephalum",-1.93721750107887,-0.290581006384106,0.0741923586014359,13.5405170672531,100,0,0,0,0,0,0,0,0,0,0,0,0,40,60,0,0
"Tolmomyias_assimilis",-0.978760092324145,-0.15238455985096,0.00351498503558567,15.7044040590378,90,0,0,0,0,0,10,0,0,0,0,0,0,10,90,0,0
"Tolmomyias_flaviventris",-1.27049004011088,-0.175996842613203,-0.0408972581239482,15.8911101883917,80,0,0,0,0,0,20,0,0,0,0,0,0,0,20,80,0
"Tolmomyias_poliocephalus",-1.45968428622764,-0.203076759380664,0.0186781350706775,15.7787810183351,100,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0
"Tolmomyias_sulphurescens",-1.12259630407348,-0.139981261677731,-0.0380375780136081,16.5130298015545,90,0,0,0,0,0,10,0,0,0,0,0,0,30,70,0,0
"Topaza_pella",-1.42168296731957,-0.386389974406498,0.167924368007089,14.5829339452623,10,0,0,0,0,0,0,90,0,0,0,0,0,10,30,40,20
"Torgos_tracheliotos",6.00685253040544,-0.22588035929325,-0.0198123299206259,16.5661251590356,0,0,0,0,10,90,0,0,0,0,0,0,100,0,0,0,0
"Touit_huetii",0.369564364247799,-0.951366922698861,0.413628846545569,15.2644528584379,0,0,0,0,0,0,90,0,10,0,0,0,20,30,30,20,0
"Touit_purpuratus",0.344004565872546,-0.889822013258257,0.402228887820651,15.3045728429929,0,0,0,0,0,0,100,0,0,0,0,0,0,0,60,40,0
"Toxostoma_bendirei",0.55465676368399,-0.0641160179051262,-0.0968604095459707,13.2582850288695,50,0,0,0,0,0,30,0,20,0,0,0,100,0,0,0,0
"Toxostoma_crissale",0.526634201684657,-0.125003350753502,-0.0397311970937138,14.2003271915981,80,0,0,0,0,0,10,0,10,0,0,0,50,50,0,0,0
"Toxostoma_curvirostre",0.78256413437831,-0.0689013120399818,-0.0400241896796865,14.7575184451907,50,0,0,0,0,0,30,0,20,0,0,0,100,0,0,0,0
"Toxostoma_lecontei",0.53679364501137,-0.0842433927899355,-0.077832831581815,13.3808871495208,90,0,0,0,0,0,0,0,10,0,0,0,100,0,0,0,0
"Toxostoma_longirostre",0.664934045889215,-0.0655098196855724,-0.108261584651658,13.1432159119898,70,0,0,0,0,0,30,0,0,0,0,0,80,20,0,0,0
"Toxostoma_ocellatum",0.96985693220141,-0.190267709067039,-0.0947865276624449,12.1376974415083,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
"Trachyphonus_vaillantii",0.753489718129615,-0.48590270254911,0.0315793118898365,15.2497250552117,40,10,0,0,0,0,30,0,20,0,0,0,100,0,0,0,0
"Treron_apicauda",1.1240304843591,0.784302840910843,0.225110081966565,14.7526522574412,0,0,0,0,0,0,100,0,0,0,0,0,20,0,50,30,0
"Treron_bicinctus",0.654359719504002,0.730898956318664,0.420794036122992,15.2875752704915,0,0,0,0,0,0,100,0,0,0,0,0,0,20,50,30,0
"Treron_curvirostra",0.629438392415296,0.230285429178219,0.424165447743141,15.5477392614879,0,0,0,0,0,0,100,0,0,0,0,0,0,33,33,33,0
"Treron_phoenicopterus",1.26068668126988,0.528714541562855,0.302062255209781,15.6096587064784,0,0,0,0,0,0,80,0,10,10,0,0,20,20,30,30,0
"Treron_pompadora",0.879447108599023,0.673656476201137,0.540442626500968,15.2556422308338,10,0,0,0,0,0,90,0,0,0,0,0,20,0,50,30,0
"Treron_sieboldii",1.03680267681382,0.931227111613941,0.342020994370947,14.930900424889,0,0,0,0,0,0,100,0,0,0,0,0,20,40,40,0,0
"Treron_sphenurus",0.889971032004212,0.858413439220042,0.349215750374289,15.0464132762522,0,0,0,0,0,0,100,0,0,0,0,0,20,0,40,40,0
"Treron_vernans",0.356936381698063,0.658942146261355,0.43581709370715,15.4579206003006,0,0,0,0,0,0,80,0,0,20,0,0,0,20,50,30,0
"Tricholaema_leucomelas",-0.0334903601877174,-0.862723318573235,0.130414662852787,15.1532272509534,30,0,0,0,0,0,30,10,30,0,0,0,0,33,33,33,0
"Trichothraupis_melanops",-0.519225887944671,-0.109801007655344,-0.133019946618001,15.0055912938999,70,0,0,0,0,0,20,0,10,0,0,0,30,30,20,10,10
"Trigonoceps_occipitalis",5.11021962800303,-0.147901801519871,-0.114996258997707,16.092774685112,0,0,0,0,10,90,0,0,0,0,0,0,100,0,0,0,0
"Troglodytes_aedon",-1.66503294360563,0.0840159234527409,0.0602288370369254,17.0370233520912,80,0,0,0,0,0,0,0,0,20,0,0,0,100,0,0,0
"Troglodytes_troglodytes",-1.76852344159237,0.00325571059005741,0.0875595456788102,17.1969059173141,60,0,10,10,0,0,10,0,10,0,0,0,50,50,0,0,0
"Trogon_collaris",0.355692108655731,-0.163829172840132,0.154283796604819,15.9949069697019,60,0,0,0,0,0,40,0,0,0,0,0,0,30,70,0,0
"Trogon_melanocephalus",0.885988491704212,-0.258466601933543,0.011853909487594,13.7603762835262,50,0,0,0,0,0,50,0,0,0,0,0,0,20,70,10,0
"Trogon_melanurus",1.20804954250155,-0.42849848605809,0.0985924021040773,15.8561304739626,30,0,0,0,0,0,70,0,0,0,0,0,0,10,30,60,0
"Trogon_rufus",0.430634366207786,-0.394186689656143,0.0166495674974364,15.9487892929455,60,0,0,0,0,0,40,0,0,0,0,0,10,60,30,0,0
"Trogon_surrucura",0.737738020406916,-0.250556970576738,-0.0101523660672316,14.5771368302768,80,0,0,0,0,0,20,0,0,0,0,0,0,0,100,0,0
"Trogon_violaceus",0.329739382771071,-0.47813361564216,0.00164695129193238,16.0158136521811,20,0,0,0,0,0,80,0,0,0,0,0,0,70,20,10,0
"Trogon_viridis",1.06994826452139,-0.382823188720463,-0.0323832554654601,16.0308721143997,30,0,10,0,0,0,60,0,0,0,0,0,10,0,30,60,0
"Turdoides_bicolor",0.591040085515899,0.211402927390007,-0.0365450106894247,14.3496233985742,70,0,30,0,0,0,0,0,0,0,0,0,80,20,0,0,0
"Turdoides_caudata",-0.156022946430345,0.184381041923067,-0.0590207153646231,15.3129644987441,40,0,0,0,0,0,20,10,0,30,0,0,100,0,0,0,0
"Turdoides_earlei",0.0343922386792355,0.249045594780729,-0.0742175548512018,14.4794984086008,80,0,0,0,0,0,0,0,0,20,0,0,0,80,20,0,0
"Turdoides_jardineii",0.511258700026736,0.236865291260611,0.0151569038827986,15.7611438793472,60,0,10,0,0,0,10,10,10,0,0,0,50,50,0,0,0
"Turdoides_nipalensis",0.168165124107911,0.159571298883466,0.0969448199910665,11.9945974215342,80,0,0,0,0,0,10,0,10,0,0,0,100,0,0,0,0
"Turdoides_striata",0.410437882648479,0.139314572488842,-0.0167130921226767,15.1916935218777,30,0,10,0,0,0,20,10,10,20,0,0,100,0,0,0,0
"Turdus_albicollis",0.10336228488221,0.356594740780709,-0.0503956575062097,16.1842460796438,60,0,0,0,0,0,40,0,0,0,0,0,80,0,20,0,0
"Turdus_albocinctus",0.784452526593048,0.319816471638588,-0.0200471941752452,13.733708065003,50,0,0,0,0,0,50,0,0,0,0,0,60,0,20,20,0
"Turdus_amaurochalinus",0.294316916439631,0.25522542013336,-0.0950063612123727,15.3185200673494,40,0,0,0,0,0,60,0,0,0,0,0,20,20,30,30,0
"Turdus_boulboul",0.8116714791345,0.395729978715104,-0.09734723216881,14.5172387175172,60,0,0,0,0,0,40,0,0,0,0,0,100,0,0,0,0
"Turdus_cardis",0.179332099741981,0.264804706231613,0.00898815992297311,13.906979613625,50,0,0,0,0,0,50,0,0,0,0,0,100,0,0,0,0
"Turdus_chrysolaus",0.368713297196433,0.290199729433179,-0.0584844879107201,13.8116695250796,70,0,0,0,0,0,30,0,0,0,0,0,25,25,25,25,0
"Turdus_falcklandii",0.980874038334834,0.115888028449178,-0.14015705172316,14.3199916185976,50,0,0,0,0,0,50,0,0,0,0,0,100,0,0,0,0
"Turdus_flavipes",0.172876201441046,0.324063596089057,0.0803881386199777,14.4469222552123,20,0,0,0,0,0,80,0,0,0,0,0,10,30,30,30,0
"Turdus_fumigatus",0.468527763473573,0.252461618512474,0.0126526251148765,15.500379800028,50,0,0,0,0,0,50,0,0,0,0,0,50,50,0,0,0
"Turdus_grayi",0.554565565239874,0.302718159043879,-0.0337663991715913,14.5172387175172,30,0,10,0,0,0,60,0,0,0,0,0,0,20,80,0,0
"Turdus_hortulorum",0.298081845973715,0.318153147135,0.00403380415185747,14.2816727778821,70,0,0,0,0,0,30,0,0,0,0,0,100,0,0,0,0
"Turdus_iliacus",0.112733576692711,0.351952679940296,0.0590237305763724,15.8577472889796,40,0,0,0,0,0,30,0,20,10,0,0,50,50,0,0,0
"Turdus_leucomelas",0.363006482412378,0.233798197844671,0.0218291747632555,16.056359742174,70,0,0,0,0,0,30,0,0,0,0,0,60,20,20,0,0
"Turdus_libonyanus",0.37036989028596,0.225258685217448,-0.101023207351924,15.5095752654234,40,0,10,0,0,0,30,0,20,0,0,0,100,0,0,0,0
"Turdus_merula",0.870020263126571,0.342393546553296,-0.0684688941935588,17.0826623384758,50,0,0,0,10,0,20,0,20,0,0,0,60,20,20,0,0
"Turdus_migratorius",0.572561933663982,0.24666356320842,-0.0350002245984845,16.3079684375546,50,0,0,0,0,0,50,0,0,0,0,0,20,40,40,0,0
"Turdus_naumanni",0.361208599850405,0.456920427604181,-0.0230921029509064,15.7322610093859,60,0,0,0,0,0,40,0,0,0,0,0,100,0,0,0,0
"Turdus_nudigenis",0.347234415139961,0.257733745279466,-0.0482494570253193,14.6975004595786,20,0,0,0,0,0,40,0,40,0,0,0,20,0,40,40,0
"Turdus_obscurus",0.179421134312752,0.393703407970374,0.00758457183381628,15.6660116339189,40,0,0,0,0,0,60,0,0,0,0,0,50,0,30,20,0
"Turdus_olivaceus",0.469189694680542,0.214844848599922,-0.0796229249372373,14.3712848827942,30,0,0,0,10,0,40,0,20,0,0,0,100,0,0,0,0
"Turdus_pallidus",0.471645826796788,0.330323052329617,-0.0693731687822077,14.9390305483181,60,0,0,0,0,0,20,0,20,0,0,0,33,33,33,0,0
"Turdus_philomelos",0.24877558233631,0.384185529536665,0.0285905648980287,16.2518393646587,40,0,0,0,0,0,30,0,30,0,0,0,100,0,0,0,0
"Turdus_pilaris",0.736924793135778,0.406827923281801,0.0389742217194777,16.4189772265479,70,0,0,0,0,0,30,0,0,0,0,0,60,20,20,0,0
"Turdus_rubrocanus",0.727343724469125,0.392642184958393,-0.0759699221362422,14.8278049514589,50,0,0,0,0,0,50,0,0,0,0,0,60,0,20,20,0
"Turdus_ruficollis",0.509197886260137,0.46248720733571,-0.0561907755138851,15.912749360809,60,0,0,0,0,0,30,0,10,0,0,0,50,50,0,0,0
"Turdus_rufiventris",0.506179165656493,0.19693816849115,-0.0724767208270945,15.6075861672214,50,0,0,0,0,0,50,0,0,0,0,0,100,0,0,0,0
"Turdus_rufopalliatus",0.529089615918253,0.316635998340735,-0.0729324417966147,13.733708065003,70,0,0,0,0,0,30,0,0,0,0,0,100,0,0,0,0
"Turdus_subalaris",0.0241434365813155,0.292685676734609,-0.037954210536646,14.4922374278618,40,0,0,0,0,0,60,0,0,0,0,0,20,40,40,0,0
"Turdus_torquatus",0.769241443903099,0.419304146822755,0.0332466329187927,15.0750890679737,30,0,10,0,0,0,30,0,30,0,0,0,20,40,40,0,0
"Turdus_unicolor",0.274175624960479,0.34409796970452,-0.0235487989686114,14.3924870784106,50,0,0,0,0,0,50,0,0,0,0,0,100,0,0,0,0
"Turdus_viscivorus",0.90076683858181,0.424714016981569,-0.00650781133401829,16.0669000230941,40,0,0,0,0,0,20,0,20,20,0,0,60,20,10,10,0
"Turtur_chalcospilos",-0.672257944735278,1.14922093955761,0.327188581381052,15.834870477328,0,0,0,0,0,0,0,0,100,0,0,0,80,20,0,0,0
"Tyranneutes_stolzmanni",-2.16967115078495,-0.251135793539014,0.27145682733355,15.6260861779113,20,0,0,0,0,0,80,0,0,0,0,0,0,30,50,20,0
"Tyrannopsis_sulphurea",0.301784416843662,-0.238826248766955,0.0478467715967676,15.8046668431957,80,0,0,0,0,0,20,0,0,0,0,0,0,33,33,33,0
"Tyrannulus_elatus",-2.15531368385744,0.073249590379407,0.0926147829085449,15.8816909676627,60,0,0,0,0,0,40,0,0,0,0,0,0,0,0,100,0
"Tyrannus_albogularis",0.216600380461284,-0.421445135896481,-0.138464050152712,15.4110563006091,100,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0
"Tyrannus_couchii",0.467599636352623,-0.575634476125312,-0.226441244301136,13.7201024278135,80,0,0,0,0,0,20,0,0,0,0,0,0,0,100,0,0
"Tyrannus_melancholicus",0.272747000929296,-0.631683504448858,-0.0828458368704938,16.6558509550633,100,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0
"Tyrannus_savana",0.066628238777224,0.111020650317662,-0.391571235476595,16.4143582810343,70,0,0,0,0,0,30,0,0,0,0,0,50,50,0,0,0
"Tyrannus_vociferans",0.405122554742474,-0.256971098856159,-0.175213019722112,14.0836030015517,80,10,0,0,0,0,10,0,0,0,0,0,0,20,80,0,0
"Tyto_alba",2.39248592386694,0.362422347188057,-0.0319614468305904,18.2048823577036,10,80,10,0,0,0,0,0,0,0,0,0,90,10,0,0,0
"Tyto_capensis",2.38942804170026,0.511438938710845,-0.189416297938625,15.2526880196373,10,80,10,0,0,0,0,0,0,0,0,0,90,10,0,0,0
"Tyto_longimembris",2.48297882920028,0.415582872694083,-0.253870116829632,15.9096865716551,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
"Upucerthia_dumetaria",0.145442943332351,-0.00943584323727191,-0.0165277656595128,15.0679968416839,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
"Upupa_epops",0.944485326452512,-0.421493725130928,-0.184111723752826,17.3339767582868,80,0,20,0,0,0,0,0,0,0,0,0,100,0,0,0,0
"Uraeginthus_angolensis",-1.50557243445349,-0.403723010188154,0.0707185415857806,15.4009039312145,30,0,0,0,0,0,0,0,70,0,0,0,100,0,0,0,0
"Uraeginthus_granatinus",-1.08695850448592,-0.40569758217355,-0.115198928155758,14.897702366544,20,0,0,0,0,0,20,20,30,10,0,0,80,20,0,0,0
"Uragus_sibiricus",-0.687554549783374,-0.254627910524212,-0.16331504210504,16.0812138639036,10,0,0,0,0,0,20,0,40,30,0,0,40,30,30,0,0
